gml_id,ust_katego,alt_katego,ad,geojson
bursa_sanayinoktalari.554,SANAYİ,FABRİKALAR,ÖZLEYİŞ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.2035619,40.196601367]}"
bursa_sanayinoktalari.555,SANAYİ,FABRİKALAR,HISIMCIL,"{""type"":""Point"",""coordinates"":[29.206430586,40.198149397]}"
bursa_sanayinoktalari.556,SANAYİ,FABRİKALAR,KA-EN,"{""type"":""Point"",""coordinates"":[29.201985074,40.194983191]}"
bursa_sanayinoktalari.557,SANAYİ,FABRİKALAR,SANİFOAM,"{""type"":""Point"",""coordinates"":[29.199672628,40.194730981]}"
bursa_sanayinoktalari.558,SANAYİ,FABRİKALAR,SÖZAL,"{""type"":""Point"",""coordinates"":[29.203020888,40.198260467]}"
bursa_sanayinoktalari.559,SANAYİ,FABRİKALAR,YEŞİLLER,"{""type"":""Point"",""coordinates"":[29.195557872,40.193040813]}"
bursa_sanayinoktalari.560,SANAYİ,FABRİKALAR,ÖZTANER GIDA,"{""type"":""Point"",""coordinates"":[28.934228815,40.235759659]}"
bursa_sanayinoktalari.561,SANAYİ,FABRİKALAR,PROMAKS,"{""type"":""Point"",""coordinates"":[29.079355218,40.259355631]}"
bursa_sanayinoktalari.562,SANAYİ,FABRİKALAR,TEKTAŞLAR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.059503463,40.268245399]}"
bursa_sanayinoktalari.563,SANAYİ,FABRİKALAR,SMD TEKSTİL,"{""type"":""Point"",""coordinates"":[29.054166764,40.279154924]}"
bursa_sanayinoktalari.564,SANAYİ,FABRİKALAR,POLYTEKS 2,"{""type"":""Point"",""coordinates"":[29.071692716,40.271983455]}"
bursa_sanayinoktalari.565,SANAYİ,FABRİKALAR,ÖZKILIÇ,"{""type"":""Point"",""coordinates"":[28.95679108,40.235903216]}"
bursa_sanayinoktalari.566,SANAYİ,FABRİKALAR,IMC-N TEKSTİL,"{""type"":""Point"",""coordinates"":[28.956014584,40.241444837]}"
bursa_sanayinoktalari.567,SANAYİ,FABRİKALAR,RUDOLF DURANER,"{""type"":""Point"",""coordinates"":[28.954566049,40.243654341]}"
bursa_sanayinoktalari.568,SANAYİ,FABRİKALAR,NERGİS TEKSTİL,"{""type"":""Point"",""coordinates"":[28.951895808,40.242594541]}"
bursa_sanayinoktalari.569,SANAYİ,FABRİKALAR,BURBOYA,"{""type"":""Point"",""coordinates"":[28.945774251,40.243032961]}"
bursa_sanayinoktalari.570,SANAYİ,FABRİKALAR,DİNİZ JOHNSON,"{""type"":""Point"",""coordinates"":[28.949441359,40.244074281]}"
bursa_sanayinoktalari.571,SANAYİ,FABRİKALAR,BEMİS ELEKTRİK,"{""type"":""Point"",""coordinates"":[28.946317458,40.246458251]}"
bursa_sanayinoktalari.572,SANAYİ,FABRİKALAR,SAFRAN TEKSTİL,"{""type"":""Point"",""coordinates"":[28.961890944,40.237952234]}"
bursa_sanayinoktalari.573,SANAYİ,FABRİKALAR,COŞKUNÖZ AR-GE,"{""type"":""Point"",""coordinates"":[28.965307698,40.237333207]}"
bursa_sanayinoktalari.574,SANAYİ,FABRİKALAR,YPS OTOMOTİV,"{""type"":""Point"",""coordinates"":[28.960032311,40.241488623]}"
bursa_sanayinoktalari.575,SANAYİ,FABRİKALAR,GÜLDOĞAN,"{""type"":""Point"",""coordinates"":[28.946382527,40.23636663]}"
bursa_sanayinoktalari.576,SANAYİ,FABRİKALAR,TÜRKÜN HOLDİNG,"{""type"":""Point"",""coordinates"":[28.957540744,40.240469085]}"
bursa_sanayinoktalari.577,SANAYİ,FABRİKALAR,SKT YEDEK PARÇA,"{""type"":""Point"",""coordinates"":[28.955451533,40.250188535]}"
bursa_sanayinoktalari.578,SANAYİ,FABRİKALAR,ROLMETAL TRAPEZ,"{""type"":""Point"",""coordinates"":[28.954679928,40.247982535]}"
bursa_sanayinoktalari.579,SANAYİ,FABRİKALAR,PLASMOT,"{""type"":""Point"",""coordinates"":[29.057258303,40.272372973]}"
bursa_sanayinoktalari.580,SANAYİ,FABRİKALAR,AYKON TEKSTİL,"{""type"":""Point"",""coordinates"":[29.058163414,40.269909663]}"
bursa_sanayinoktalari.581,SANAYİ,FABRİKALAR,PRESTİJ,"{""type"":""Point"",""coordinates"":[29.06331084,40.267825724]}"
bursa_sanayinoktalari.582,SANAYİ,FABRİKALAR,TEZYAPARLAR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.064189238,40.268831645]}"
bursa_sanayinoktalari.583,SANAYİ,FABRİKALAR,BA-SE KAUÇUK,"{""type"":""Point"",""coordinates"":[29.06544119,40.27064659]}"
bursa_sanayinoktalari.584,SANAYİ,FABRİKALAR,BURFLEKS,"{""type"":""Point"",""coordinates"":[29.063720082,40.272603375]}"
bursa_sanayinoktalari.585,SANAYİ,FABRİKALAR,ELEGANT,"{""type"":""Point"",""coordinates"":[29.059646773,40.269682296]}"
bursa_sanayinoktalari.586,SANAYİ,FABRİKALAR,CANÇELİK,"{""type"":""Point"",""coordinates"":[28.956772526,40.243846865]}"
bursa_sanayinoktalari.587,SANAYİ,FABRİKALAR,KARMAS,"{""type"":""Point"",""coordinates"":[28.947101652,40.247003863]}"
bursa_sanayinoktalari.588,SANAYİ,FABRİKALAR,SEÇEN TEKSTİL,"{""type"":""Point"",""coordinates"":[29.075687776,40.272871668]}"
bursa_sanayinoktalari.589,SANAYİ,FABRİKALAR,METESAN TEKSTİL,"{""type"":""Point"",""coordinates"":[29.068489374,40.271777441]}"
bursa_sanayinoktalari.590,SANAYİ,FABRİKALAR,ASKAR MAKİNA,"{""type"":""Point"",""coordinates"":[29.067560745,40.272836917]}"
bursa_sanayinoktalari.591,SANAYİ,FABRİKALAR,BENAŞ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.064538756,40.273102803]}"
bursa_sanayinoktalari.592,SANAYİ,FABRİKALAR,TEKNİK GÜÇ,"{""type"":""Point"",""coordinates"":[29.071318147,40.27320777]}"
bursa_sanayinoktalari.593,SANAYİ,FABRİKALAR,SELVİOĞLU,"{""type"":""Point"",""coordinates"":[29.070151931,40.268199527]}"
bursa_sanayinoktalari.594,SANAYİ,FABRİKALAR,ELTEKS,"{""type"":""Point"",""coordinates"":[29.067902313,40.268175227]}"
bursa_sanayinoktalari.595,SANAYİ,FABRİKALAR,ÇA-KAR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.070062535,40.270293595]}"
bursa_sanayinoktalari.596,SANAYİ,FABRİKALAR,MEGREL TEKSTİL,"{""type"":""Point"",""coordinates"":[29.071240021,40.274881053]}"
bursa_sanayinoktalari.597,SANAYİ,FABRİKALAR,ÖZ ÜÇ-EL,"{""type"":""Point"",""coordinates"":[29.071115802,40.276510486]}"
bursa_sanayinoktalari.598,SANAYİ,FABRİKALAR,GÜRÇETİN,"{""type"":""Point"",""coordinates"":[29.076671789,40.280706982]}"
bursa_sanayinoktalari.599,SANAYİ,FABRİKALAR,EYŞAN MOBİLYA,"{""type"":""Point"",""coordinates"":[29.071083867,40.279892804]}"
bursa_sanayinoktalari.600,SANAYİ,FABRİKALAR,KURUOĞLU TEKSTİL,"{""type"":""Point"",""coordinates"":[29.072281445,40.278228535]}"
bursa_sanayinoktalari.601,SANAYİ,FABRİKALAR,SERASER,"{""type"":""Point"",""coordinates"":[29.071355615,40.277511519]}"
bursa_sanayinoktalari.602,SANAYİ,FABRİKALAR,ÖZKONYALI TEKSTİL,"{""type"":""Point"",""coordinates"":[29.07299453,40.277046875]}"
bursa_sanayinoktalari.603,SANAYİ,FABRİKALAR,YILMAM TEKSTİL,"{""type"":""Point"",""coordinates"":[29.076529561,40.276815314]}"
bursa_sanayinoktalari.604,SANAYİ,FABRİKALAR,GÖKSEL TEKSTİL,"{""type"":""Point"",""coordinates"":[29.073962601,40.275932086]}"
bursa_sanayinoktalari.605,SANAYİ,FABRİKALAR,TİBERİNA OTOMOTİV,"{""type"":""Point"",""coordinates"":[29.079906074,40.268828916]}"
bursa_sanayinoktalari.606,SANAYİ,FABRİKALAR,MOTİF,"{""type"":""Point"",""coordinates"":[29.077580604,40.269442268]}"
bursa_sanayinoktalari.607,SANAYİ,FABRİKALAR,NUR SULTAN TEKSTİL,"{""type"":""Point"",""coordinates"":[29.077794984,40.271214623]}"
bursa_sanayinoktalari.608,SANAYİ,FABRİKALAR,FİSTAŞ 2,"{""type"":""Point"",""coordinates"":[29.077289807,40.270196381]}"
bursa_sanayinoktalari.609,SANAYİ,FABRİKALAR,VEMTEKS,"{""type"":""Point"",""coordinates"":[29.074097442,40.272763819]}"
bursa_sanayinoktalari.610,SANAYİ,FABRİKALAR,ELE-NOR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.076809605,40.272864884]}"
bursa_sanayinoktalari.611,SANAYİ,FABRİKALAR,BAHATEKS,"{""type"":""Point"",""coordinates"":[29.077735909,40.2728788]}"
bursa_sanayinoktalari.612,SANAYİ,FABRİKALAR,N.F.M. MIZRAK MAKİNE,"{""type"":""Point"",""coordinates"":[28.961656382,40.238302971]}"
bursa_sanayinoktalari.613,SANAYİ,FABRİKALAR,SAVCAN TEKSTİL,"{""type"":""Point"",""coordinates"":[28.960687816,40.238125903]}"
bursa_sanayinoktalari.614,SANAYİ,FABRİKALAR,ERKALIP,"{""type"":""Point"",""coordinates"":[29.063223147,40.274303054]}"
bursa_sanayinoktalari.615,SANAYİ,FABRİKALAR,KOLTUKSAN,"{""type"":""Point"",""coordinates"":[29.058282507,40.275211618]}"
bursa_sanayinoktalari.616,SANAYİ,FABRİKALAR,ERKAŞ,"{""type"":""Point"",""coordinates"":[29.069818703,40.269771508]}"
bursa_sanayinoktalari.617,SANAYİ,FABRİKALAR,MESCAN,"{""type"":""Point"",""coordinates"":[29.073376292,40.270101959]}"
bursa_sanayinoktalari.618,SANAYİ,FABRİKALAR,ZEKİNE KILIÇ MODA İP,"{""type"":""Point"",""coordinates"":[29.079396156,40.259524649]}"
bursa_sanayinoktalari.619,SANAYİ,FABRİKALAR,SÖNMEZ A.S.F.,"{""type"":""Point"",""coordinates"":[29.064406965,40.256978612]}"
bursa_sanayinoktalari.620,SANAYİ,FABRİKALAR,SAYER,"{""type"":""Point"",""coordinates"":[28.957386431,40.236524953]}"
bursa_sanayinoktalari.621,SANAYİ,FABRİKALAR,BURÇELİK,"{""type"":""Point"",""coordinates"":[28.958906351,40.242403474]}"
bursa_sanayinoktalari.622,SANAYİ,FABRİKALAR,TUNA BOYA,"{""type"":""Point"",""coordinates"":[28.946079873,40.243693612]}"
bursa_sanayinoktalari.623,SANAYİ,FABRİKALAR,ALENYA,"{""type"":""Point"",""coordinates"":[28.945603512,40.246327321]}"
bursa_sanayinoktalari.624,SANAYİ,FABRİKALAR,FORMFLEKS,"{""type"":""Point"",""coordinates"":[28.94433282,40.248127466]}"
bursa_sanayinoktalari.625,SANAYİ,FABRİKALAR,BOSCH,"{""type"":""Point"",""coordinates"":[28.950995596,40.245135789]}"
bursa_sanayinoktalari.626,SANAYİ,FABRİKALAR,YAŞAROĞLU,"{""type"":""Point"",""coordinates"":[28.953044582,40.247621886]}"
bursa_sanayinoktalari.627,SANAYİ,FABRİKALAR,AK-TAŞ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.075837461,40.271380534]}"
bursa_sanayinoktalari.628,SANAYİ,FABRİKALAR,PRUSA,"{""type"":""Point"",""coordinates"":[29.075338719,40.271184031]}"
bursa_sanayinoktalari.629,SANAYİ,FABRİKALAR,USTA GRUP,"{""type"":""Point"",""coordinates"":[29.078423799,40.271649457]}"
bursa_sanayinoktalari.630,SANAYİ,FABRİKALAR,SİMYE TEKSTİL,"{""type"":""Point"",""coordinates"":[29.073244755,40.272491105]}"
bursa_sanayinoktalari.631,SANAYİ,FABRİKALAR,ENSTİTÜ İPLİK,"{""type"":""Point"",""coordinates"":[29.073241214,40.26637882]}"
bursa_sanayinoktalari.632,SANAYİ,FABRİKALAR,GÖKSİM,"{""type"":""Point"",""coordinates"":[29.074338716,40.267735734]}"
bursa_sanayinoktalari.633,SANAYİ,FABRİKALAR,SUNTEKS,"{""type"":""Point"",""coordinates"":[29.076348543,40.268123679]}"
bursa_sanayinoktalari.634,SANAYİ,FABRİKALAR,TEKNİK MALZEME,"{""type"":""Point"",""coordinates"":[29.078219936,40.266077529]}"
bursa_sanayinoktalari.635,SANAYİ,FABRİKALAR,DE-Tİ TEKSTİL,"{""type"":""Point"",""coordinates"":[29.081206735,40.265214654]}"
bursa_sanayinoktalari.636,SANAYİ,FABRİKALAR,SİNTERAMA-TAŞDELEN,"{""type"":""Point"",""coordinates"":[29.079746642,40.26098677]}"
bursa_sanayinoktalari.637,SANAYİ,FABRİKALAR,BARUTÇU TEKSTİL,"{""type"":""Point"",""coordinates"":[29.078776513,40.258927601]}"
bursa_sanayinoktalari.638,SANAYİ,FABRİKALAR,FİBER İPLİK,"{""type"":""Point"",""coordinates"":[29.076767632,40.264491035]}"
bursa_sanayinoktalari.639,SANAYİ,FABRİKALAR,NAR BRODE,"{""type"":""Point"",""coordinates"":[29.079902387,40.267695013]}"
bursa_sanayinoktalari.640,SANAYİ,FABRİKALAR,F.S.S.,"{""type"":""Point"",""coordinates"":[29.081790004,40.267825393]}"
bursa_sanayinoktalari.641,SANAYİ,FABRİKALAR,OZAN KİMYA,"{""type"":""Point"",""coordinates"":[29.068055722,40.274812114]}"
bursa_sanayinoktalari.642,SANAYİ,FABRİKALAR,S.İ.S. 2,"{""type"":""Point"",""coordinates"":[29.073589557,40.280747572]}"
bursa_sanayinoktalari.643,SANAYİ,FABRİKALAR,YILMAZ-TEKS,"{""type"":""Point"",""coordinates"":[29.075798837,40.274487153]}"
bursa_sanayinoktalari.644,SANAYİ,FABRİKALAR,ŞEM LASTİK,"{""type"":""Point"",""coordinates"":[29.074178103,40.276604902]}"
bursa_sanayinoktalari.645,SANAYİ,FABRİKALAR,OMSA,"{""type"":""Point"",""coordinates"":[29.074917813,40.271095199]}"
bursa_sanayinoktalari.646,SANAYİ,FABRİKALAR,VİLLATEKS,"{""type"":""Point"",""coordinates"":[29.195151065,40.198212564]}"
bursa_sanayinoktalari.647,SANAYİ,FABRİKALAR,PPG KİMYA,"{""type"":""Point"",""coordinates"":[28.963808946,40.235696271]}"
bursa_sanayinoktalari.648,SANAYİ,FABRİKALAR,AKİF KASABOĞLU,"{""type"":""Point"",""coordinates"":[29.196026211,40.19751527]}"
bursa_sanayinoktalari.649,SANAYİ,FABRİKALAR,RASİH ÇELİK,"{""type"":""Point"",""coordinates"":[29.201295181,40.19841201]}"
bursa_sanayinoktalari.650,SANAYİ,FABRİKALAR,TEKSMAK MAKİNE TEKSTİL,"{""type"":""Point"",""coordinates"":[29.195947797,40.194568755]}"
bursa_sanayinoktalari.651,SANAYİ,FABRİKALAR,OSMANLI DOKUMA,"{""type"":""Point"",""coordinates"":[29.199844749,40.195951265]}"
bursa_sanayinoktalari.652,SANAYİ,FABRİKALAR,AKÇEYİZ,"{""type"":""Point"",""coordinates"":[29.204281057,40.197210818]}"
bursa_sanayinoktalari.653,SANAYİ,FABRİKALAR,AKBAŞLAR,"{""type"":""Point"",""coordinates"":[29.202874142,40.196576747]}"
bursa_sanayinoktalari.654,SANAYİ,FABRİKALAR,ŞENER,"{""type"":""Point"",""coordinates"":[29.201477503,40.198099243]}"
bursa_sanayinoktalari.655,SANAYİ,FABRİKALAR,BAŞARIR KALIP,"{""type"":""Point"",""coordinates"":[28.935159507,40.235309879]}"
bursa_sanayinoktalari.656,SANAYİ,FABRİKALAR,T.M.K.K. METAL,"{""type"":""Point"",""coordinates"":[28.946467294,40.244397359]}"
bursa_sanayinoktalari.657,SANAYİ,FABRİKALAR,OTOPLAST,"{""type"":""Point"",""coordinates"":[28.960165983,40.234437402]}"
bursa_sanayinoktalari.658,SANAYİ,FABRİKALAR,YILMAZ FIRÇA,"{""type"":""Point"",""coordinates"":[28.965990771,40.237037156]}"
bursa_sanayinoktalari.659,SANAYİ,FABRİKALAR,DİNİZ HOLDİNG,"{""type"":""Point"",""coordinates"":[28.955623131,40.249342827]}"
bursa_sanayinoktalari.660,SANAYİ,FABRİKALAR,MARAL,"{""type"":""Point"",""coordinates"":[28.928965859,40.241348935]}"
bursa_sanayinoktalari.661,SANAYİ,FABRİKALAR,SENAL METAL,"{""type"":""Point"",""coordinates"":[28.933718197,40.234682316]}"
bursa_sanayinoktalari.662,SANAYİ,FABRİKALAR,ETABAL,"{""type"":""Point"",""coordinates"":[28.932832412,40.245298886]}"
bursa_sanayinoktalari.663,SANAYİ,FABRİKALAR,ARTI,"{""type"":""Point"",""coordinates"":[28.925355728,40.238260825]}"
bursa_sanayinoktalari.664,SANAYİ,FABRİKALAR,SAYGI TEKSTİL,"{""type"":""Point"",""coordinates"":[28.927058442,40.241566595]}"
bursa_sanayinoktalari.665,SANAYİ,FABRİKALAR,L&L PRODUCTS,"{""type"":""Point"",""coordinates"":[28.927084006,40.239870714]}"
bursa_sanayinoktalari.666,SANAYİ,FABRİKALAR,ERTONA,"{""type"":""Point"",""coordinates"":[28.926022393,40.243756068]}"
bursa_sanayinoktalari.667,SANAYİ,FABRİKALAR,UYARLAR,"{""type"":""Point"",""coordinates"":[28.93184018,40.231860738]}"
bursa_sanayinoktalari.668,SANAYİ,FABRİKALAR,ADALI,"{""type"":""Point"",""coordinates"":[28.934570197,40.234765488]}"
bursa_sanayinoktalari.669,SANAYİ,FABRİKALAR,FICOSA,"{""type"":""Point"",""coordinates"":[28.930614342,40.239092467]}"
bursa_sanayinoktalari.670,SANAYİ,FABRİKALAR,BARİDA,"{""type"":""Point"",""coordinates"":[28.932731483,40.247465275]}"
bursa_sanayinoktalari.671,SANAYİ,FABRİKALAR,HİLSA,"{""type"":""Point"",""coordinates"":[28.929225261,40.245054417]}"
bursa_sanayinoktalari.672,SANAYİ,FABRİKALAR,DURANER BOYA,"{""type"":""Point"",""coordinates"":[28.942455387,40.236570121]}"
bursa_sanayinoktalari.673,SANAYİ,FABRİKALAR,PETEK,"{""type"":""Point"",""coordinates"":[28.93513722,40.234604159]}"
bursa_sanayinoktalari.674,SANAYİ,FABRİKALAR,YILDIZ METAL BÜKÜM,"{""type"":""Point"",""coordinates"":[28.932054349,40.232310973]}"
bursa_sanayinoktalari.675,SANAYİ,FABRİKALAR,COREX,"{""type"":""Point"",""coordinates"":[28.926257125,40.23727623]}"
bursa_sanayinoktalari.676,SANAYİ,FABRİKALAR,ÖZFER DÖKÜM,"{""type"":""Point"",""coordinates"":[28.941251988,40.235401806]}"
bursa_sanayinoktalari.677,SANAYİ,FABRİKALAR,VEMUS,"{""type"":""Point"",""coordinates"":[28.933634527,40.234000533]}"
bursa_sanayinoktalari.678,SANAYİ,FABRİKALAR,GÜRSOYLAR,"{""type"":""Point"",""coordinates"":[28.938676998,40.237137473]}"
bursa_sanayinoktalari.679,SANAYİ,FABRİKALAR,BELKA,"{""type"":""Point"",""coordinates"":[28.931530467,40.241135853]}"
bursa_sanayinoktalari.680,SANAYİ,FABRİKALAR,BAYINDIR PLASTİK,"{""type"":""Point"",""coordinates"":[28.931656257,40.243478035]}"
bursa_sanayinoktalari.681,SANAYİ,FABRİKALAR,AĞIRMAN,"{""type"":""Point"",""coordinates"":[28.933749999,40.242608405]}"
bursa_sanayinoktalari.682,SANAYİ,FABRİKALAR,BOYAMER BOYA,"{""type"":""Point"",""coordinates"":[28.938340721,40.235004255]}"
bursa_sanayinoktalari.683,SANAYİ,FABRİKALAR,OTOFAR,"{""type"":""Point"",""coordinates"":[28.934468447,40.243579202]}"
bursa_sanayinoktalari.684,SANAYİ,FABRİKALAR,ADAM,"{""type"":""Point"",""coordinates"":[28.925100489,40.238537231]}"
bursa_sanayinoktalari.685,SANAYİ,FABRİKALAR,N.B.R MAKİNE,"{""type"":""Point"",""coordinates"":[28.936622366,40.232042831]}"
bursa_sanayinoktalari.686,SANAYİ,FABRİKALAR,RAVAGO,"{""type"":""Point"",""coordinates"":[28.925792688,40.237403043]}"
bursa_sanayinoktalari.687,SANAYİ,FABRİKALAR,ÖZGÜR METAL,"{""type"":""Point"",""coordinates"":[28.930694679,40.236105465]}"
bursa_sanayinoktalari.688,SANAYİ,FABRİKALAR,BRUSA,"{""type"":""Point"",""coordinates"":[28.964962408,40.245346769]}"
bursa_sanayinoktalari.689,SANAYİ,FABRİKALAR,CAC TEKSTİL,"{""type"":""Point"",""coordinates"":[28.960917918,40.242231075]}"
bursa_sanayinoktalari.690,SANAYİ,FABRİKALAR,ALTA PROKAP,"{""type"":""Point"",""coordinates"":[28.962307202,40.240759516]}"
bursa_sanayinoktalari.691,SANAYİ,FABRİKALAR,TRAKYA CAM,"{""type"":""Point"",""coordinates"":[28.96731208,40.240603971]}"
bursa_sanayinoktalari.692,SANAYİ,FABRİKALAR,SOFİTEKS,"{""type"":""Point"",""coordinates"":[28.954171675,40.236889938]}"
bursa_sanayinoktalari.693,SANAYİ,FABRİKALAR,SCHMITTER,"{""type"":""Point"",""coordinates"":[28.957402943,40.23447921]}"
bursa_sanayinoktalari.694,SANAYİ,FABRİKALAR,ÖZDİRENÇ,"{""type"":""Point"",""coordinates"":[28.956759562,40.225917678]}"
bursa_sanayinoktalari.695,SANAYİ,FABRİKALAR,JA-GE,"{""type"":""Point"",""coordinates"":[28.949229138,40.227575786]}"
bursa_sanayinoktalari.696,SANAYİ,FABRİKALAR,E B P OTOMOTİV,"{""type"":""Point"",""coordinates"":[28.947065485,40.22974536]}"
bursa_sanayinoktalari.697,SANAYİ,FABRİKALAR,YENİ AS METAL,"{""type"":""Point"",""coordinates"":[29.056397134,40.281332707]}"
bursa_sanayinoktalari.698,SANAYİ,FABRİKALAR,PAKPLAS,"{""type"":""Point"",""coordinates"":[29.056806389,40.277276889]}"
bursa_sanayinoktalari.699,SANAYİ,FABRİKALAR,ÜMİT ÖRGÜ,"{""type"":""Point"",""coordinates"":[28.942162525,40.231832916]}"
bursa_sanayinoktalari.700,SANAYİ,FABRİKALAR,TUNAOĞLU OTOMOTİV,"{""type"":""Point"",""coordinates"":[28.932290961,40.242732214]}"
bursa_sanayinoktalari.701,SANAYİ,FABRİKALAR,EMRE MAKINA,"{""type"":""Point"",""coordinates"":[28.930400997,40.235170505]}"
bursa_sanayinoktalari.702,SANAYİ,FABRİKALAR,ALDEMİR TEKSTİL,"{""type"":""Point"",""coordinates"":[28.936947769,40.232684275]}"
bursa_sanayinoktalari.703,SANAYİ,FABRİKALAR,AKTÜRK PLASTİK,"{""type"":""Point"",""coordinates"":[28.930569827,40.245114074]}"
bursa_sanayinoktalari.704,SANAYİ,FABRİKALAR,SANCAK ETİKET,"{""type"":""Point"",""coordinates"":[28.937452629,40.235167371]}"
bursa_sanayinoktalari.705,SANAYİ,FABRİKALAR,KARSAN,"{""type"":""Point"",""coordinates"":[28.963438577,40.24645579]}"
bursa_sanayinoktalari.706,SANAYİ,FABRİKALAR,BEYÇELİK GESTAMP,"{""type"":""Point"",""coordinates"":[28.956768726,40.232471951]}"
bursa_sanayinoktalari.707,SANAYİ,FABRİKALAR,VALEO,"{""type"":""Point"",""coordinates"":[29.054293519,40.282754214]}"
bursa_sanayinoktalari.708,SANAYİ,FABRİKALAR,MAYSAN MANDO,"{""type"":""Point"",""coordinates"":[28.953717714,40.247767122]}"
bursa_sanayinoktalari.709,SANAYİ,FABRİKALAR,KUZEY ÇÖZGÜ HAŞIL,"{""type"":""Point"",""coordinates"":[29.063430826,40.268943569]}"
bursa_sanayinoktalari.710,SANAYİ,FABRİKALAR,AY-PA,"{""type"":""Point"",""coordinates"":[29.072963146,40.274324716]}"
bursa_sanayinoktalari.711,SANAYİ,FABRİKALAR,EKART 2,"{""type"":""Point"",""coordinates"":[29.078352865,40.271254094]}"
bursa_sanayinoktalari.712,SANAYİ,FABRİKALAR,SPİRMAK,"{""type"":""Point"",""coordinates"":[29.076266289,40.272878338]}"
bursa_sanayinoktalari.713,SANAYİ,FABRİKALAR,MAİTÜRK KİMYA,"{""type"":""Point"",""coordinates"":[29.078891895,40.267873536]}"
bursa_sanayinoktalari.714,SANAYİ,FABRİKALAR,ACARSOYLU TEKSTİL,"{""type"":""Point"",""coordinates"":[29.070767361,40.275541662]}"
bursa_sanayinoktalari.715,SANAYİ,FABRİKALAR,METROMAT,"{""type"":""Point"",""coordinates"":[29.070600359,40.274901267]}"
bursa_sanayinoktalari.716,SANAYİ,FABRİKALAR,ÇELİKALP TEKSTİL,"{""type"":""Point"",""coordinates"":[29.194745006,40.19365411]}"
bursa_sanayinoktalari.717,SANAYİ,FABRİKALAR,KURDOĞLU LAZER KESİM,"{""type"":""Point"",""coordinates"":[28.939179635,40.237449147]}"
bursa_sanayinoktalari.718,SANAYİ,FABRİKALAR,BİKSAN,"{""type"":""Point"",""coordinates"":[29.074191256,40.272369363]}"
bursa_sanayinoktalari.719,SANAYİ,FABRİKALAR,F.S.S. 2,"{""type"":""Point"",""coordinates"":[29.073072291,40.27056477]}"
bursa_sanayinoktalari.720,SANAYİ,FABRİKALAR,ZİMAŞ,"{""type"":""Point"",""coordinates"":[29.074007787,40.268385303]}"
bursa_sanayinoktalari.721,SANAYİ,FABRİKALAR,TOPÇESAN,"{""type"":""Point"",""coordinates"":[29.073898055,40.266439652]}"
bursa_sanayinoktalari.722,SANAYİ,FABRİKALAR,AUNDE,"{""type"":""Point"",""coordinates"":[29.076806573,40.26810083]}"
bursa_sanayinoktalari.723,SANAYİ,FABRİKALAR,FİSTAŞ 4,"{""type"":""Point"",""coordinates"":[29.078051032,40.265591335]}"
bursa_sanayinoktalari.724,SANAYİ,FABRİKALAR,BEYÇELİK GESTAMP,"{""type"":""Point"",""coordinates"":[29.07745306,40.262218387]}"
bursa_sanayinoktalari.725,SANAYİ,FABRİKALAR,KAPLANLAR,"{""type"":""Point"",""coordinates"":[29.079218736,40.257444407]}"
bursa_sanayinoktalari.726,SANAYİ,FABRİKALAR,HARPUT TEKSTİL,"{""type"":""Point"",""coordinates"":[29.077812353,40.267937132]}"
bursa_sanayinoktalari.727,SANAYİ,FABRİKALAR,YAMER,"{""type"":""Point"",""coordinates"":[29.082195039,40.265887733]}"
bursa_sanayinoktalari.728,SANAYİ,FABRİKALAR,NY HİSAR TEKSTİL,"{""type"":""Point"",""coordinates"":[29.080848404,40.265902016]}"
bursa_sanayinoktalari.729,SANAYİ,FABRİKALAR,DERGİOĞULLARI,"{""type"":""Point"",""coordinates"":[29.070766878,40.275576922]}"
bursa_sanayinoktalari.730,SANAYİ,FABRİKALAR,MASGTEKS,"{""type"":""Point"",""coordinates"":[29.076138436,40.278368956]}"
bursa_sanayinoktalari.731,SANAYİ,FABRİKALAR,ISI-ŞAH,"{""type"":""Point"",""coordinates"":[29.069740919,40.27400122]}"
bursa_sanayinoktalari.732,SANAYİ,FABRİKALAR,BURSA PLASTİK,"{""type"":""Point"",""coordinates"":[29.193491684,40.199599977]}"
bursa_sanayinoktalari.733,SANAYİ,FABRİKALAR,CELBİŞ,"{""type"":""Point"",""coordinates"":[29.196809684,40.199142688]}"
bursa_sanayinoktalari.734,SANAYİ,FABRİKALAR,RABEK TEKSTİL,"{""type"":""Point"",""coordinates"":[29.194728502,40.19702949]}"
bursa_sanayinoktalari.735,SANAYİ,FABRİKALAR,İPEK TEKSTİL,"{""type"":""Point"",""coordinates"":[29.196589232,40.194677852]}"
bursa_sanayinoktalari.736,SANAYİ,FABRİKALAR,DRİTA,"{""type"":""Point"",""coordinates"":[29.206376286,40.19760541]}"
bursa_sanayinoktalari.737,SANAYİ,FABRİKALAR,AKSAKAL,"{""type"":""Point"",""coordinates"":[29.201277503,40.19435571]}"
